x,y,z
32.97009628850396,165.388472970382,c
65.83583485732554,206.4779838077086,c
16.74848195148838,221.45048548927656,c
30.19929615605763,175.19121225307862,c
63.7482091647078,189.3245720116226,c
124.53418145030625,175.27056196347183,c
258.43474828550904,146.79547456049704,c
235.96180104075358,144.6447698192393,c
286.9444292912153,99.69594822296483,c
230.6445013912674,131.66284203990313,c
282.20029177414096,123.0136081319003,c
295.99711712452205,160.95087437763942,c
314.96209772706493,185.1285179128127,c
309.94794540626356,114.76715017266235,c
355.1627709490539,95.32718122421488,c
325.6472945587696,191.29815541287928,c
385.27818942097105,143.27297939612657,c
361.0161269343569,115.30078536679355,c
393.79041574542873,138.44232244081888,c
366.23388331571095,150.0327158751241,c
397.7259481516497,147.1309542499356,c
397.3817050767228,152.14718783595697,c
434.63084940115516,158.98110626437602,c
461.56372370437657,140.05264625154257,c
458.62825115249433,167.8943506296264,c
452.62413931218606,89.94435713726341,c
462.08060408340936,116.03947255405342,c
474.5167941538792,160.37683633160708,c
501.0492761275165,179.7448216321755,c
480.94655592567227,155.45790006134547,c
461.81210003655707,148.6822690027313,c
492.5390938595514,147.75476113181077,c
515.8576006909162,146.6216098068001,c
545.3883621951658,147.10498214366265,c
516.1052057484217,96.89979078067057,c
534.2701566236498,134.73019082235396,c
580.0038043223412,185.22061899146735,c
566.5891468344616,221.79512924628568,c
539.9878835677123,179.83726658626387,c
587.3827807334251,170.28335262715336,c
525.1494728126032,171.02216765235192,c
505.34471327341134,196.61227141975286,c
518.3948939056982,176.83992390569802,c
518.2856156217565,178.78684139775413,c
536.8131500307436,187.99824317679884,c
513.3532107205816,213.1196999652155,c
519.7457329220381,238.7013152639725,c
519.0317906526537,235.2860972281385,c
500.9993487644842,242.32386836346183,c
540.2017449250988,234.51321377573436,c
507.28719115693167,243.8040687349378,c
502.46333107964006,241.17769363015003,c
501.7175403108866,296.15552520747974,c
491.3893664780367,168.05715185440386,c
462.6139778362794,251.552870602027,c
460.1240972077315,219.07803815162436,c
432.5407392270236,248.71817702805706,c
466.22735307506366,244.83499860042141,c
422.94809381345266,265.0243083209915,c
445.99345811580463,300.8452960803427,c
429.6752363208629,275.058843397377,c
462.78639353241505,258.59083899587404,c
425.45593445550537,219.6486758827055,c
482.3787180014847,268.8051149069951,c
423.7000215468067,221.8228205833525,c
436.5363610931804,273.7303760139162,c
408.1328410163123,244.12746633973987,c
410.04359015990707,238.84056997198905,c
454.6637282410754,221.36553412566258,c
414.7517202351509,220.75581904073647,c
401.89154479890834,210.6565015657401,c
410.9530630592438,184.64560595644662,c
432.9551328478432,220.71872622861855,c
397.88657483356536,205.63911655051623,c
421.43758025444805,198.92085681245027,c
432.6152581702235,163.58170342311007,c
398.4989329998738,229.53478644109998,c
416.97685397230083,217.58320689879957,c
436.2314632348766,185.93765227803306,c
